27	56
46	36
53	80
1	16
7	32
9	48
3	16
5	16
6	48
13	64
1	16
2	24
2	16
1	16
1	16
1	16
1	16
1	16
1	16
1	16
2	16
3	16
2	16
1	16
4	16
2	24
1	16
2	16
2	24
9	16
1	16
4	40
5	48
652	3440
1	16
2	24
2	16
13	52
1	16
1	16
1	16
67	52
70	76
5	32
17	56
7	48
22	80
93	96
1	16
2	16
1	16
3	28
2	16
8	24
4	32
4	40
8	40
10	56
1	16
1	16
1	16
2	24
1	16
1	16
2	16
1	16
1	16
4	24
8	48
1	16
1	16
1	16
2	16
3	24
1	16
2	24
1	16
1	16
1	16
1	16
1	16
1	16
1	16
1	16
1	16
2	24
3	32
1	16
1	16
1	16
1	16
1	16
1	16
1	16
444	48
447	72
1	16
1	16
1	16
1	16
4	40
3	32
9	40
10	48
6	32
10	40
7	40
11	48
1	16
5	28
14	44
2	24
5	24
2	24
1	16
57	76
59	92
1	16
5	32
6	40
1	16
7	36
3	24
5	32
2	16
1	16
1	16
1	16
14	16
1	16
21	20
6	24
7	32
1	16
2	16
22	36
1	16
4	24
1	16
1	16
3	24
12	40
1	16
1	16
231	144
291	484
7	24
11	56
5	40
2	24
3	24
3	32
3	32
2	24
2	24
2	24
1	16
2	24
1	16
52488	28008
1	16
1	16
2	24
1	16
3	24
1	16
1	16
10	32
3	16
1	16
1	16
1	16
1866	7520
3	32
3	24
2	16
1	16
15	36
1	16
2	16
1	16
2	24
4	24
11	32
9	32
10	40
1	16
6	36
7	44
1	16
1	16
4	24
1	16
1	16
9	40
10	48
2	16
4	16
1	16
5	24
1	16
3	16
1	16
1	16
1	16
4	32
2	16
2	24
9	24
10	32
1	16
1	16
2	16
8	24
3	24
1	16
1	16
2	16
1	16
1	16
2	16
3	24
6	24
1	16
1	16
1	16
1	16
8	24
10	40
1	16
1	16
9	48
10	56
1	16
3	16
4	24
2	16
1	16
1	16
4	16
2	24
1	16
1	16
4	24
3	16
1	16
2	24
1	16
1	16
2	24
2	16
1	16
1	16
2	16
4	24
2	24
3	32
1	16
2	16
1	16
1	16
1	16
1	16
7	36
1	16
1	16
1	16
4	40
5	48
1	16
1	16
1	16
1	16
1	16
1	16
1	16
2	16
9	40
1	16
2	24
2	24
1	16
1	16
3	16
1	16
2	24
2	16
4	24
1	16
3	16
1	16
2	16
1	16
1	16
5	16
2	16
1	16
2	24
3	24
1	16
5	40
19	48
22	48
20	56
23	56
13	48
7	40
1	16
3	32
2	16
4	32
2	24
1	16
2	24
3	16
8	24
5	24
4	16
3	20
4	28
3	16
1	16
2	24
3	32
3	24
7	56
4	24
32	76
39	132
1	16
7	32
8	40
2	16
6	48
1	16
1	16
1	16
4	16
3	32
2	16
4	24
1	16
1	16
6	24
1	16
4	24
1	16
4	24
15	40
6	24
7	40
2	16
2	16
6	24
38	44
4	24
6	28
9	24
1	16
1	16
1	16
2	16
1	16
1	16
2	16
7	40
3	16
1	16
1	16
1	16
5	20
1	16
3	16
16	40
1	16
3	16
12	28
34	28
1	16
1	16
32	52
1	16
1	16
2	16
1	16
19	44
1	16
5	24
5	24
17	40
18	48
4	24
1	16
1	16
1	16
1	16
2	16
1	16
1	16
3	24
1	16
2	16
1	16
5	24
1	16
1	16
2	16
2	24
1	16
1	16
2	16
2	16
3	16
1	16
2	16
1	16
1	16
2	16
1	16
5	16
1	16
14	32
1	16
1	16
3	20
1	16
1	16
7	32
2	16
1	16
2	16
1	16
1	16
1	16
1	16
1	16
4	16
12	40
53	68
55	84
1	16
1	16
72	68
1	16
3	24
2	24
6	48
172	80
177	104
1	16
3	16
5	32
3	24
4	16
4	32
1	16
1	16
4	32
1	16
3	32
833	3388
1	16
1	16
2	24
2	16
5	32
13	44
6	40
14	52
4	32
23	64
15	104
35	144
2	24
1	16
1	16
1	16
95	180
1	16
1	16
1	16
3	24
1	16
9	56
1	16
1	16
1	16
1	16
2	24
1	16
1	16
1	16
1	16
1	16
1	16
1	16
1	16
1	16
5	32
1	16
1	16
6	24
187	116
193	156
1	16
1	16
1	16
1	16
1	16
1	16
2	16
1	16
2	16
13	40
14	48
27	52
1	16
17	52
18	60
4	16
1	16
1	16
8	32
2	24
3	32
12	32
1	16
1	16
1	16
3	16
4	24
1	16
13	40
1	16
1	16
1	16
1	16
1	16
1	16
2	16
4	24
1	16
2	24
1	16
1	16
3	24
4	16
1	16
1	16
2	16
1	16
36	20
39	28
39	44
42	52
1	16
6	24
1	16
1	16
23	24
1	16
1	16
2	24
3	24
1	16
1	16
1	16
1	16
1	16
1	16
6	32
12	32
3	24
1	16
4	40
10	24
11	32
1	16
1	16
1	16
4	16
1	16
2	24
2	16
2	24
1	16
1	16
1	16
2	16
2	16
1	16
1	16
1	16
1	16
2	16
7	20
3	16
4	24
1	16
1	16
2	24
2	16
2	24
1	16
2	16
1	16
1	16
3	16
1	16
1	16
1	16
1	16
2	16
2	16
9	72
1	16
1	16
1	16
17	52
18	60
1	16
1	16
1	16
1	16
2	24
2	24
1	16
1	16
1	16
1	16
1	16
2	16
1	16
2	24
2	16
3	16
1	16
5	32
1	16
1	16
1	16
3	32
119	56
1	16
1	16
2	24
6	24
9	40
3	16
1	16
1	16
1	16
1	16
5	24
6	32
6	48
10	72
1	16
5	24
3	32
8	48
6	44
1	16
1	16
2	20
1	16
1	16
1	16
1	16
1	16
2	16
1	16
1	16
1	16
1	16
1	16
2	16
2	24
1	16
1	16
1	16
1	16
1	16
2	24
1	16
2	24
1	16
4	16
2	16
1	16
1	16
1	16
3	24
2	16
3	24
1	16
1	16
1	16
2	24
1	16
3	28
24	48
25	56
2	24
1	16
2	16
5	24
6	32
67	64
68	72
9	24
3	24
1	16
3	16
1	16
1	16
1	16
2	24
4	16
3	24
1	16
2	16
5	32
8	56
19	80
10	72
23	112
3	16
1	16
52	60
2	24
10	48
1	16
2	24
2	16
4	24
1	16
1	16
18	112
1	16
1	16
1	16
1	16
1	16
1	16
1	16
2	24
1	16
1	16
3	32
1	16
1	16
1	16
1	16
1	16
2	24
1	16
2	24
6	24
3	16
14	32
1	16
1	16
11	16
2	16
2	16
1	16
1	16
1	16
1	16
1	16
2	24
1	16
458	84
460	100
140	48
8	40
9	48
2	16
2	16
1	16
2	16
5	24
6	24
1	16
3	32
1	16
2	16
10	44
1	16
1	16
2	16
19	68
1	16
1	16
2	16
1	16
4	16
1	16
2	24
1	16
2	16
2	16
3	24
2	16
2	16
1	16
1	16
2	16
1	16
2	16
1	16
2	24
1	16
2	24
1	16
3	32
1	16
2	24
3	32
2	16
5	40
2	24
2	24
26	32
43	44
8723	14104
1	16
1	16
1	16
1	16
2	24
7	32
10	24
1	16
1	16
1	16
15	40
1	16
1	16
1	16
3	24
1	16
1	16
1	16
1	16
1	16
5	16
1	16
1	16
2	16
1	16
1	16
2	16
5	24
2	16
3	24
1	16
1	16
2	16
1	16
1	16
1	16
1	16
1	16
13	48
1	16
2	24
16	32
1	16
2	16
12	24
14	40
65	56
84	176
55	56
57	72
1	16
2	16
3	24
209	40
606	120
25	28
28	52
7	16
9	24
8	24
11	40
6	40
21	116
8	32
9	40
1	16
1	16
1	16
1	16
1	16
4	24
1	16
2	24
1	16
2	24
3	24
16	28
1	16
1	16
1316	2708
2	24
1323	2756
1728	3908
1733	3916
11	24
13	40
1	16
1	16
1	16
1	16
1	16
1	16
1	16
1	16
4	40
1	16
1	16
1	16
1	16
2	24
1	16
1	16
2	24
1	16
1	16
1	16
1	16
2	16
1	16
1	16
2	16
1	16
4	32
1	16
1	16
6	20
4	24
1	16
1	16
1	16
1	16
1	16
1	16
1	16
9	24
3	32
12	48
36	28
5	36
3	16
3	16
2	16
3	24
1	16
1	16
1	16
1	16
1	16
1	16
1	16
1	16
1	16
2	24
3	16
1	16
1	16
1	16
1	16
3	32
21	40
15	32
1	16
5	24
7	32
3	24
5	32
2	16
1	16
15	36
1	16
1	16
3	16
4	24
6	28
3	24
1	16
1	16
1	16
2	24
3	16
1	16
8	16
1	16
1	16
1	16
1	16
1	16
1	16
1	16
1	16
1	16
1	16
1	16
1	16
1	16
1	16
3	32
4	24
1	16
2	24
2	24
3	32
1	16
1	16
1	16
2	24
1	16
1	16
1	16
1	16
11	32
1	16
1	16
1	16
6	24
1	16
1	16
3	16
5	32
3	16
1	16
1	16
2	24
1	16
3	32
1	16
1	16
4	16
1	16
1	16
1	16
3	16
2	16
1	16
1	16
1	16
1	16
1	16
1	16
1	16
2	16
1	16
1	16
1	16
181	104
182	104
185	128
186	128
1	16
2	16
2	20
3	28
1	16
1	16
1	16
2	24
1	16
1	16
1	16
1	16
2	16
1	16
1	16
1964	1844
1	16
2	16
1	16
1	16
2	24
3	32
1	16
1	16
1	16
1	16
1	16
1	16
1	16
2	16
1	16
1	16
2	24
1	16
1	16
4	16
6	32
1	16
1	16
2	24
4	32
1	16
2	24
1	16
1	16
9	44
10	52
1	16
2	16
2	16
1	16
1	16
1	16
1	16
1	16
1	16
1	16
3	16
1	16
7	16
2	24
1	16
1	16
1	16
66	56
8	24
5	20
2	16
2	16
4	16
1	16
2	24
3	16
4	24
28	52
1	16
1	16
1	16
2	24
1	16
1	16
1	16
1	16
2	24
1	16
1	16
2	24
1	16
2	24
1	16
1	16
1	16
4	24
2	24
5	24
1	16
1	16
155	64
156	72
243	948
251	988
2	16
1	16
1	16
4	32
5	40
5	40
6	48
1	16
5	24
1	16
4	32
1	16
2	16
4	24
1	16
2	16
1	16
7	64
9	80
1	16
2	24
3	32
1	16
3	32
149	68
30	204
187	300
2	24
4	32
4	24
2	24
14	44
22	80
1	16
2	16
1	16
3	16
4	24
1	16
2	24
3	24
12	16
13	24
1	16
1	16
2	24
9	24
13	48
1	16
1	16
2	16
2	24
3	32
1	16
1	16
2	16
4	32
7	48
1	16
3	16
4	24
1	16
2	16
4	16
1	16
6	16
5	32
2	24
1	16
1	16
1	16
2	24
1	16
1	16
3	16
2	16
1	16
4	16
3	24
4	24
5	32
2	24
4	16
2	16
5	24
2	16
5	16
2	24
2	24
1	16
1	16
1	16
1	16
1	16
1	16
1	16
1	16
3	16
1	16
2	16
1	16
1	16
1	16
9	40
1	16
1	16
1	16
1	16
1	16
1	16
2	16
4	24
1	16
2	16
1	16
1	16
1	16
2	24
1	16
1	16
1	16
1	16
1	16
1	16
2	16
1	16
2	16
3	24
1	16
692	120
744	356
2	16
5	28
3	24
1	16
1	16
23	48
24	56
18	28
20	44
1	16
1	16
2	16
17	40
1	16
1	16
1	16
1	16
5	28
11	40
15	64
23	32
2	16
4	24
41	36
42	44
2	16
28	48
32	48
29	56
34	64
1	16
2	16
1	16
1	16
1	16
3	24
10	44
41	60
46	80
2	16
2	24
1	16
1	16
2	20
5	20
1	16
10	24
4	24
6	40
1	16
5	32
6	40
1	16
2	16
3	24
1	16
1	16
3	24
5	32
5	32
1	16
1	16
6	16
2	16
1	16
1	16
1	16
1	16
5	24
1	16
1	16
1	16
1	16
1	16
2	24
65	72
68	88
4	24
1	16
1	16
1	16
1	16
5	32
1	16
2	16
1	16
1	16
2	24
2	24
1	16
1	16
4	24
1	16
5	32
1	16
1	16
1	16
1	16
1	16
5	24
1	16
1	16
2	24
1	16
98	88
99	96
101	96
102	104
6	24
2	24
2	16
1	16
7	24
8	24
4	40
5	48
1	16
2	24
11385	20492
1	16
1	16
1	16
5	24
5	16
1	16
7	48
1	16
3	32
1	16
1	16
3	32
1	16
3	16
2	24
2	16
1	16
7	32
1	16
1	16
1	16
2	16
11	40
13	48
19	64
4	24
1	16
19	76
1	16
2	24
7	32
1	16
9	40
8	16
1	16
4	24
19	32
20	40
2	24
4	28
21	68
22	76
1	16
1	16
1	16
2	16
756	2008
3	16
6	32
1	16
7	40
15	52
1	16
1	16
3	24
1	16
5	24
1	16
1	16
1	16
1	16
1	16
2	16
22	28
1	16
1	16
1	16
1	16
8	32
10	40
1	16
16	32
1	16
1	16
1	16
5	16
1	16
2	24
2	16
2	16
1	16
1	16
2	24
1	16
2	24
1	16
1	16
1	16
1	16
2	16
5	32
1	16
2	16
2	16
3	16
1	16
5	24
13	56
3	20
1	16
1	16
4	20
1	16
1	16
2	24
6	40
3	16
1	16
1	16
1	16
3	32
6	32
1	16
6	24
2	24
1	16
23	48
24	56
6	28
1	16
3	16
2	24
2	16
5	32
8	24
1	16
1	16
1	16
2	24
1	16
1	16
13	32
2	16
2	16
3	16
2	16
2	16
6	32
5	32
6	40
1	16
1	16
5	32
9	40
1	16
1	16
4	24
1	16
16	36
1	16
1	16
1	16
7	40
26	52
1	16
1	16
1	16
1	16
1	16
1	16
1	16
3	24
1	16
1	16
103	72
104	80
1	16
2	16
1	16
2	24
1	16
1	16
1	16
3	16
1	16
1	16
7	24
1	16
3	16
3	16
7	32
1	16
8	24
18	24
20	44
22	52
2	24
14	56
2	24
2	24
3	32
3	24
1	16
1	16
3	32
1	16
2	16
5	20
5	24
2	16
2	24
3	16
49	64
50	72
1	16
2	24
10	32
1	16
1	16
1	16
5	28
3	16
1	16
1	16
2	24
1	16
2	16
2	16
1	16
1	16
1	16
1	16
1	16
1	16
1	16
1	16
4	32
1	16
1	16
1	16
21	52
12	40
5	32
2	16
1	16
2	16
1	16
2	16
2	16
1	16
1	16
1	16
2	16
1	16
1	16
1	16
2	16
20	56
7	16
8	24
4	24
1	16
2	24
4	16
2	24
13	32
14	32
1	16
4	16
2	24
2	24
1	16
2	24
1	16
1	16
2	16
3	16
4	24
1	16
1	16
1	16
1	16
1	16
2	16
1	16
1	16
1	16
1	16
1	16
1	16
1	16
1	16
2	16
4	16
3	16
8	32
1	16
2	24
1	16
2	24
5	16
1	16
1	16
2	16
1	16
54	52
56	68
2	16
1	16
3	16
1	16
4	24
14	40
1	16
2	24
1	16
1	16
1	16
3	32
2	16
1	16
1	16
1	16
1	16
1	16
6	24
2	16
1	16
2	24
1	16
5	24
1	16
1	16
1	16
2	16
3	24
2	24
2	16
654	2172
3	16
2	16
2	16
1	16
1	16
2	24
2	24
4	24
5	40
6	48
2	24
3	32
18	68
26	132
2	16
3	16
2	16
1	16
11	48
2	24
1	16
3	24
19	48
6	32
8	48
5	32
1	16
7	32
1	16
1	16
3	32
4	40
1	16
1	16
3	32
4	40
2	24
7	32
1	16
1	16
1	16
1	16
2	16
1	16
4	32
1	16
21	48
2	24
2	16
1	16
1	16
14	36
4	20
10	24
1	16
1	16
1	16
1	16
3	16
14	44
1	16
1	16
2	16
2	24
1	16
2	16
1	16
2	24
1	16
5	24
1	16
1	16
1	16
2	16
2	16
1	16
2	16
69	48
3	16
1	16
1	16
35	76
38	92
2	24
4	28
1	16
1	16
1	16
4	24
1	16
3	16
16	20
1	16
1	16
11	48
12	56
20	52
21	60
3	28
1	16
8	48
9	56
1	16
4	24
3	32
1	16
8	32
8	28
12	36
10	24
1	16
3	28
4	36
1	16
3	24
5	32
2	24
1	16
1	16
1	16
3	32
1	16
2	24
2	24
3	24
4	32
9	80
27	164
1	16
1	16
3	24
1	16
57	348
1	16
5	24
8	40
2	24
2	24
1	16
6	40
1	16
3	32
4	40
2	24
1	16
2	24
1	16
1	16
2	24
3	32
1	16
2	24
4	40
1	16
3	24
1	16
2	16
1	16
1	16
1	16
1	16
13	40
14	48
1	16
1	16
2	24
12	52
14	68
5	24
7	32
8	32
10	48
3	16
4	24
6	24
1	16
12	32
14	40
11	44
15	76
10	48
8	40
1	16
19	32
1	16
3	32
1	16
4	40
1	16
1	16
1	16
2	24
3	32
1	16
1	16
1	16
1	16
3	32
9	24
10	32
2	24
13	56
1	16
1	16
1	16
5	16
3	24
1	16
2	24
6	24
10	40
10	56
16	80
1	16
3	32
1	16
1	16
1	16
4	24
8	48
1	16
1	16
2	24
1	16
1	16
18	32
3	32
2	24
11	16
340	124
353	184
1	16
2	16
4	28
2	16
7	56
1	16
2	16
7	32
13	72
7	24
9	40
4	40
2	24
3	32
3	24
2	16
1	16
108	576
2	24
18	28
12	56
2	16
3	16
9	16
1	16
2	16
1	16
2	16
1	16
5	16
1	16
4	16
1	16
1	16
3	16
1	16
4	16
1	16
4	16
1	16
1	16
2	16
1	16
1	16
1	16
6	16
3	24
4	16
1	16
3	16
1	16
2	16
2	16
2	16
1	16
2	24
1	16
1	16
6	24
30	28
4	16
1	16
1	16
2	16
10	24
1	16
4	24
6	24
1	16
2	24
9	24
10	32
4	24
2	24
4	24
5	24
6	32
2	24
3	16
2	20
2	24
8	24
2	16
7	24
8	32
2	24
1	16
1	16
1	16
1	16
1	16
1	16
3	24
3	24
1	16
1	16
2	24
4	28
2	16
9	32
2	24
2	24
3	32
9	32
1	16
2	16
2	24
4	24
3	24
4	16
2	24
3	32
1	16
2	24
1	16
1	16
1	16
1	16
2	16
12	20
1	16
1	16
1	16
1	16
2	16
1	16
1	16
1	16
1	16
9	32
1	16
4	24
1	16
2	16
1	16
2	16
1	16
1	16
2	16
1	16
2	24
1	16
1	16
1	16
1	16
1	16
1	16
12	32
22	52
17	72
28	100
2	16
3	24
1	16
1	16
1	16
1	16
1	16
1	16
1	16
2	16
1	16
1	16
28	20
2	24
1	16
2	24
1	16
1	16
2	24
1	16
5	32
1	16
2	24
4	40
1	16
1	16
2	24
4	32
4	24
1	16
3	20
26	48
28	64
11	40
13	48
1446	2932
1	16
1	16
1	16
1	16
5	32
3	24
1	16
9	56
1	16
1	16
15	40
1	16
11	24
20	44
2	24
6	40
4	40
8	56
4	28
11	48
1	16
2	24
2	16
6	32
1	16
3	24
6	24
5	24
3	32
21	40
5	32
26	64
1	16
1	16
1	16
1	16
13	24
1	16
1	16
2	16
3	16
17	52
7	32
23	68
149	68
1	16
4	16
1	16
1	16
4	32
5	32
6	40
2	24
4	24
9	40
2	24
4	40
5	48
1	16
1	16
2	24
1	16
1	16
6	24
1	16
2	24
8	40
6	32
12	48
1	16
1	16
99	64
100	72
227	88
228	96
3	32
1	16
17	40
31	80
9	40
1	16
2	24
1	16
1	16
1	16
7	16
8	24
1	16
2	24
1	16
1	16
3	20
12	16
17	32
15	32
20	48
1	16
5	24
2	16
1	16
1	16
1	16
2	20
5	16
5	24
10	48
3	24
1	16
1	16
3	24
4	16
3	24
3	16
2	16
1	16
3	24
2	16
6	20
1	16
3	32
2	16
17	56
16	56
32	104
9	32
2	24
1	16
3	32
1	16
5	16
14	40
15	48
35	52
3	24
10	56
11	64
3	16
3	20
2	16
1	16
4	16
9	24
11	32
2	16
20	40
1	16
2	24
9	24
4	24
1	16
1	16
1	16
2	16
2	24
3	24
40	52
1	16
2	24
3	32
1	16
1	16
2	24
1	16
3	16
3	24
1	16
1	16
2	24
1	16
1	16
14	48
1	16
1	16
1	16
2	16
1	16
3	24
1	16
1	16
1	16
3	24
3	24
1	16
1	16
1	16
3	24
7	40
1	16
2	16
1	16
2	24
1	16
6	40
8	56
2	24
6	36
1	16
9	40
1	16
3	32
2	24
4	24
12	60
1	16
2	24
5	32
4	40
1	16
1	16
20	64
21	72
4	24
5	32
3	32
2	24
3	24
12	40
14	56
2	16
5	32
6	24
1	16
4	32
5	40
1	16
12	64
2	24
6	32
7	40
2	24
6	40
7	48
1	16
42	88
44	96
8	32
1	16
1	16
1	16
1	16
3	32
2	24
2	16
1	16
1	16
4	16
2	24
5	24
2	16
1	16
7	16
1	16
1	16
1	16
1	16
1	16
1	16
1	16
1	16
2	16
1	16
2	24
2	24
26	40
2	24
1	16
1	16
5	24
3	32
1	16
1	16
1	16
7	16
2	24
9	32
2	16
1	16
1	16
1	16
1	16
10	40
1	16
1	16
1	16
1	16
1	16
1	16
6	24
26	48
1	16
2	24
5	24
5	24
6	32
7	40
1	16
3	20
11	24
1	16
1	16
1	16
1	16
1	16
1	16
4	24
1	16
19	52
2	16
1	16
2	16
1	16
30	52
1	16
1	16
3	24
1	16
1	16
1	16
1	16
1	16
3	24
8	32
1	16
2	16
4	32
5	40
1	16
1	16
1	16
1	16
4	24
1	16
8	24
11	24
1	16
5	32
1	16
1	16
3	32
7	36
1	16
2	24
41	52
42	60
1	16
1	16
2	24
2	16
3	24
5	16
2	24
1	16
1	16
2	16
2	24
2	24
2	16
16	48
25	64
2	16
6	28
6	48
10	60
1	16
2	16
23	48
27	60
1	16
2	24
5	40
1	16
1	16
3	16
2	16
1	16
2	24
1	16
1	16
3	16
7	24
15	40
16	48
1	16
1	16
227	136
1	16
17	60
2	24
1	16
15	60
20	100
1	16
11	64
7	24
21	52
2	24
1	16
7	32
1	16
4	16
4	32
5	24
4	16
14	52
1	16
1885	7540
1	16
18	52
1	16
10	32
11	40
2	16
1	16
1	16
4	24
1	16
1	16
1	16
2	24
2	24
2	24
2	20
3	28
1	16
4	16
2	24
3	32
3	16
10	36
1	16
3	16
7	48
2	16
1	16
16	36
2	24
1	16
2	24
1	16
1	16
1	16
5	24
2	16
1	16
2	24
3	24
2	16
3	16
2	24
1	16
10	36
1	16
2	24
6	40
5	40
9	56
111	492
4	32
9	40
4	16
1	16
13	24
17	48
14	32
18	56
7	24
1	16
1	16
1	16
1	16
2	24
18	48
19	56
22	44
2	16
7	32
1	16
1	16
17	48
20	56
3	20
9	28
6	44
12	52
49	60
50	68
63	56
1	16
1	16
6	16
1	16
1	16
1	16
1	16
2	16
1	16
1	16
4	32
2	16
1	16
1	16
2	16
1	16
1	16
1	16
1	16
13	40
19	72
13	20
2	16
3	20
3	24
4	28
9	24
10	24
3	24
2	16
4	24
1	16
1	16
1	16
3	16
1	16
5	24
1	16
1	16
1	16
1	16
3	24
1	16
3	16
3	16
1	16
1	16
1	16
1	16
2	16
3	16
1	16
1	16
1	16
5	20
2	24
4	16
6	16
18	16
19	24
9	24
11	36
1	16
1	16
1	16
1	16
9	36
2	16
3	24
1	16
6	24
4	24
1	16
2	16
1	16
3	16
3	16
3	16
3	16
6	20
1	16
2	24
1	16
7	32
1	16
1	16
1	16
1	16
1	16
1	16
2	16
1	16
1	16
1	16
1	16
2	16
2	16
1	16
2	16
1	16
5	32
2	16
1	16
3	32
3	24
3	24
4	32
8	64
1	16
1	16
1	16
1	16
1	16
1	16
1	16
1	16
3	16
3	24
7	16
1	16
1	16
4	20
5	28
2	24
1	16
1	16
1	16
1	16
1	16
1	16
1	16
1	16
1	16
1	16
1	16
1	16
2	24
1	16
1	16
1	16
1	16
1	16
1	16
1	16
1	16
1	16
2	24
2	16
2	16
1	16
1	16
2	24
1	16
2	24
1	16
1	16
1	16
1	16
1	16
1	16
2	24
1	16
4	16
1	16
1	16
1	16
1	16
1	16
9	16
1	16
158	48
180	160
1	16
1	16
2	16
1	16
4	16
2	16
2	16
2	16
4	32
2	24
1	16
2	24
1	16
3	16
1	16
2	24
1	16
4	24
2	24
1	16
1	16
1	16
1	16
1	16
1	16
1	16
1	16
1	16
1	16
1	16
1	16
2	24
1	16
1	16
1	16
1	16
1	16
2	16
3	24
6	44
1	16
1	16
2	16
2	16
1	16
1	16
1	16
1	16
1	16
1	16
1	16
2	24
5	16
1	16
2	16
1	16
1	16
5	16
6	24
1	16
1	16
1	16
1	16
1	16
1	16
1	16
2	16
2	16
2	16
2	16
1	16
1	16
2	16
10	56
2	24
4	36
10	24
1	16
1	16
2	24
1	16
1	16
1	16
1	16
1	16
1	16
1	16
5	16
3	16
19	36
3	24
2	16
3	24
5	24
7	40
6	16
5	24
1	16
5	24
2	24
6	40
1	16
1	16
1	16
3	24
4	32
1	16
1	16
1	16
3	16
25	36
73	80
36	60
84	104
1	16
1	16
1	16
486	112
650	428
33	48
37	80
1	16
1	16
5	28
1	16
2	24
1	16
2	24
8	40
4	40
10	56
1	16
6	24
1	16
1	16
6	16
16	16
14	64
24	64
1	16
1	16
1	16
3	28
41	40
45	64
2	16
1	16
1	16
1	16
2	16
1	16
3	24
1	16
3	24
1	16
1	16
1	16
2	16
6	48
13	96
1	16
45	60
46	68
1	16
3	32
5	16
32	44
33	52
1	16
3	16
4	32
1	16
1	16
2	24
4	24
1	16
2	16
1	16
1	16
13	40
1	16
3	24
1	16
1	16
3	16
1	16
2	16
3	24
1	16
1	16
1	16
1	16
1	16
2	16
2	16
1	16
1	16
26	44
14	28
15	36
1	16
1	16
1	16
2	24
1	16
1	16
2	16
5	24
1	16
1	16
9	32
1	16
2	16
2	24
1	16
1	16
1	16
11	32
2	16
1	16
15	48
1	16
1	16
1	16
1	16
8	32
5	24
17	32
1	16
1	16
1	16
2	16
2	16
2	24
2	24
2	24
4	40
5	16
1	16
73	68
76	84
1	16
4	24
5	40
6	48
1	16
1	16
3	32
1	16
2	16
1	16
23	48
25	64
1	16
7	32
1	16
2	16
3	16
2	16
1	16
6	40
3	32
9	64
3	24
3	24
2	24
3	32
2	24
1	16
3	24
1	16
2	16
2	24
3	24
2	16
7	24
3	24
8	32
1	16
5	24
2	24
1	16
1	16
1	16
7	40
2	16
2	24
1	16
1	16
2	16
1	16
1	16
1	16
1	16
3	32
2	16
2	24
3	24
3	24
7	40
1	16
7	16
11	48
71	384
1	16
1	16
6	24
6	32
1	16
13	16
1	16
1	16
2	16
1	16
1	16
3	16
1	16
1	16
1	16
10	24
7	28
1	16
2	24
1	16
1	16
1	16
2	24
1	16
1	16
4	16
2	16
1	16
1	16
1	16
3	20
4	28
1	16
1	16
1	16
1	16
1	16
2	24
1	16
1	16
1	16
1	16
2	24
1	16
2	16
1	16
5	24
4	20
6	28
1	16
2	16
2	24
3	32
2	16
1	16
2	24
1	16
5	32
6	40
1	16
2	16
6	48
7	56
2	16
2	16
1	16
1	16
4	24
8	16
2	24
1	16
25	48
1	16
4	24
1	16
1	16
2	24
3	32
1	16
3	32
1	16
1	16
1	16
15	128
21	176
5	32
1	16
1	16
1	16
7	24
9	20
1	16
6	24
1	16
1	16
2	24
25	32
26	40
2	16
1	16
4	24
3	16
5	16
3	16
4	24
1	16
1	16
1	16
1	16
38	56
48	136
2	16
3	32
3	24
12	32
21	48
21	64
5	32
76	32
100	60
78	48
105	92
1	16
2	24
3	24
3	24
6	40
5	32
89	40
92	64
3	24
1	16
5	40
8	64
3	16
28	72
29	80
1	16
1	16
3	16
6	40
4	16
8	48
3	32
4	40
1433	4388
1	16
1	16
3	24
1	16
999	4452
12	32
3	16
6	24
1	16
1	16
8	36
14	68
12	24
1	16
1	16
1615	5068
1621	5100
1	16
3	24
1	16
4	32
1	16
8	56
1	16
2	24
1	16
15	68
3	24
1	16
1	16
1	16
5	40
7	48
40	116
2	24
1	16
2	16
2	16
2	16
9	32
10	40
11	40
23	108
2	24
1	16
3	32
2	24
14	104
25	88
1	16
61	136
2692	10216
1	16
3	24
41	144
5	32
3	16
3	32
5634	7328
2	24
3	32
1	16
2	24
2	24
3	32
5	48
2	24
3	24
22	80
1	16
10	40
5	24
6	32
1	16
4	32
4	32
29	60
5	32
7	32
2	16
3	24
5	32
2	24
6	32
2	24
2	24
7	40
1	16
3	16
4	16
9	48
1	16
2	16
1	16
4	24
1	16
1	16
3	16
2	24
3	16
7	24
37	128
40	144
1	16
2	24
8	48
1	16
2	24
3	32
9	68
5	48
2	24
1	16
3	16
2	24
8	48
7	40
9	48
18	20
2	24
79	172
82	180
3	32
17	68
18	68
1	16
1	16
1	16
3	24
1	16
3	24
3	24
1	16
1	16
1	16
10	40
3	32
5	16
4	24
5	24
1	16
1	16
1	16
3	24
5	32
20	88
21	96
3	24
4	24
1	16
7	48
11	64
2	24
6	32
2	24
1	16
1	16
1	16
9	36
4	32
1	16
5	32
1	16
1	16
3	24
9	72
1	16
1	16
7	56
6	48
2	24
6	40
4	32
1	16
2	20
2	24
3	28
4	40
11	40
1	16
1	16
1	16
8	32
9	40
3	24
3	24
4	32
1	16
2	24
1	16
13	76
1	16
9	56
10	64
1	16
10	40
11	72
1	16
1	16
1	16
101	116
3	24
5	32
1	16
1	16
1	16
1	16
4	24
2	24
3	24
4	24
2	24
3	16
3	24
27	164
2	24
1	16
2	16
